#Total 4140 genes are submitted
#324 of them are predicted as essential genes
Class(essential gene:1,others:0)	Essentiality Score	Protein
0	0.0		gi|87082156|gb|AAC75
0	0.0119		gi|1789127|gb|AAC758
0	0.0		gi|87082157|gb|AAC75
0	0.012		gi|87082158|gb|AAC75
0	0.0122		gi|87082159|gb|AAC75
0	0.0119		gi|48994907|gb|AAT48
0	0.0		gi|87082160|gb|AAC75
0	0.0		gi|2367161|gb|AAC758
0	0.0		gi|1789138|gb|AAC758
0	0.0		gi|1789139|gb|AAC758
0	0.0		gi|226510969|gb|ACO6
0	0.0119		gi|87082161|gb|AAC75
1	0.88		gi|1789141|gb|AAC758
1	0.9166		gi|1789142|gb|AAC758
0	0.0		gi|1789144|gb|AAC758
0	0.0		gi|1789145|gb|AAC758
1	0.6049		gi|1789146|gb|AAC758
0	0.0122		gi|1789147|gb|AAC758
0	0.0119		gi|1789148|gb|AAC758
0	0.0122		gi|1789149|gb|AAC758
0	0.0		gi|1789150|gb|AAC758
0	0.0		gi|1789151|gb|AAC758
0	0.0198		gi|1789152|gb|AAC758
0	0.0		gi|1789154|gb|AAC758
0	0.0		gi|1789155|gb|AAC758
0	0.0		gi|1789156|gb|AAC758
0	0.0		gi|1789157|gb|AAC758
0	0.0119		gi|1789158|gb|AAC758
0	0.0119		gi|1789159|gb|AAC758
0	0.0		gi|1789160|gb|AAC758
0	0.012		gi|1789161|gb|AAC758
0	0.0		gi|226510970|gb|AAC7
0	0.0		gi|345297178|gb|AAC7
0	0.0		gi|1789164|gb|AAC758
0	0.0		gi|1789166|gb|AAC758
0	0.0		gi|1789167|gb|AAC758
0	0.0		gi|1789168|gb|AAC758
0	0.012		gi|1789169|gb|AAC758
0	0.0		gi|1789170|gb|AAC758
0	0.0		gi|1789171|gb|AAC758
0	0.0		gi|1789172|gb|AAC758
0	0.0		gi|1789173|gb|AAC758
0	0.0		gi|87082162|gb|AAC75
0	0.0317		gi|1789175|gb|AAC758
0	0.024		gi|1789176|gb|AAC758
0	0.0477		gi|1789177|gb|AAC758
0	0.0436		gi|1789179|gb|AAC758
0	0.0361		gi|87082163|gb|AAC75
0	0.0239		gi|1789181|gb|AAC758
0	0.0436		gi|1789182|gb|AAC758
0	0.0436		gi|1789183|gb|AAC758
0	0.0		gi|2367164|gb|AAC758
0	0.0755		gi|1789186|gb|AAC758
0	0.0		gi|1789187|gb|AAC758
0	0.0		gi|87082164|gb|AAC75
0	0.0		gi|1789189|gb|AAC758
0	0.0		gi|1789190|gb|AAC758
1	0.2801		gi|1789191|gb|AAC758
1	0.8366		gi|1789192|gb|AAC758
0	0.0		gi|1789193|gb|AAC758
0	0.0239		gi|1789194|gb|AAC758
0	0.0		gi|1789196|gb|AAC758
0	0.012		gi|1789197|gb|AAC758
0	0.0		gi|1789198|gb|AAC758
0	0.0		gi|1789199|gb|AAC758
0	0.0242		gi|1789200|gb|AAC758
0	0.0		gi|1789201|gb|AAC758
0	0.0		gi|1789202|gb|AAC758
0	0.0839		gi|1789203|gb|AAC758
0	0.0119		gi|1789204|gb|AAC758
0	0.0		gi|1789205|gb|AAC758
0	0.0		gi|1789207|gb|AAC758
0	0.0		gi|1789208|gb|AAC758
0	0.0		gi|1789209|gb|AAC758
0	0.012		gi|87082165|gb|AAC75
0	0.0119		gi|1789211|gb|AAC758
0	0.0		gi|87082166|gb|AAC75
0	0.0		gi|1789213|gb|AAC758
0	0.0		gi|87082167|gb|AAC75
0	0.0		gi|226510971|gb|ACO6
0	0.0		gi|87082168|gb|AAC75
0	0.0		gi|1789215|gb|AAC758
0	0.0119		gi|1789216|gb|AAC758
0	0.0		gi|1789217|gb|AAC758
0	0.0		gi|1789224|gb|AAC758
0	0.0		gi|145693177|gb|AAC7
0	0.0599		gi|87082174|gb|AAC75
0	0.0		gi|1789230|gb|AAC759
0	0.0		gi|1789231|gb|AAC759
0	0.0		gi|1789232|gb|AAC759
0	0.0		gi|1789233|gb|AAC759
0	0.0		gi|48994908|gb|AAT48
0	0.0		gi|1789235|gb|AAC759
0	0.0		gi|1789236|gb|AAC759
0	0.0		gi|87082175|gb|AAC75
0	0.0119		gi|1789238|gb|AAC759
0	0.0		gi|1789240|gb|AAC759
0	0.0		gi|87082176|gb|AAC75
0	0.0238		gi|1789242|gb|AAC759
0	0.0		gi|1789243|gb|AAC759
0	0.0		gi|87082177|gb|AAC75
0	0.0119		gi|1789245|gb|AAC759
0	0.0		gi|1789246|gb|AAC759
0	0.0		gi|87082178|gb|AAC75
0	0.0119		gi|1789249|gb|AAC759
0	0.0		gi|48994909|gb|AAT48
0	0.012		gi|87082179|gb|AAC75
0	0.0		gi|87082180|gb|AAC75
0	0.0119		gi|87082181|gb|AAC75
0	0.0		gi|226510972|gb|ACO6
0	0.0		gi|1789255|gb|AAC759
0	0.2156		gi|1789256|gb|AAC759
1	0.3109		gi|2367172|gb|AAC759
0	0.024		gi|1789259|gb|AAC759
0	0.0		gi|1789260|gb|AAC759
0	0.036		gi|1789261|gb|AAC759
0	0.0		gi|1789262|gb|AAC759
0	0.0		gi|1789263|gb|AAC759
0	0.0847		gi|1789264|gb|AAC759
0	0.1485		gi|1789265|gb|AAC759
0	0.0239		gi|1789266|gb|AAC759
0	0.0124		gi|1789267|gb|AAC759
0	0.0		gi|2367174|gb|AAC759
0	0.0119		gi|2367175|gb|AAC759
0	0.0119		gi|1789269|gb|AAC759
0	0.0239		gi|1789271|gb|AAC759
0	0.0119		gi|1789272|gb|AAC759
0	0.0847		gi|1789273|gb|AAC759
0	0.1244		gi|1789274|gb|AAC759
0	0.0122		gi|1789275|gb|AAC759
0	0.0124		gi|87082182|gb|AAC75
0	0.0		gi|1789277|gb|AAC759
0	0.0479		gi|1789278|gb|AAC759
0	0.0		gi|226510973|gb|ACO6
0	0.0722		gi|1789279|gb|AAC759
0	0.16		gi|1789280|gb|AAC759
0	0.0		gi|1789283|gb|AAC759
0	0.0		gi|1789284|gb|AAC759
0	0.0		gi|1789285|gb|AAC759
0	0.0		gi|87082183|gb|AAC75
0	0.0		gi|1789287|gb|AAC759
0	0.0		gi|87082184|gb|AAC75
0	0.0		gi|1789289|gb|AAC759
0	0.0124		gi|1789290|gb|AAC759
0	0.0		gi|1789291|gb|AAC759
1	0.6561		gi|1789293|gb|AAC759
1	0.848		gi|1789294|gb|AAC759
0	0.0605		gi|1789295|gb|AAC759
0	0.0		gi|1789296|gb|AAC759
0	0.0		gi|1789297|gb|AAC759
0	0.0		gi|1789298|gb|AAC759
0	0.0		gi|48994910|gb|AAT48
0	0.0		gi|1789301|gb|AAC759
0	0.0		gi|1789302|gb|AAC759
0	0.1882		gi|48994911|gb|AAT48
0	0.0		gi|87082185|gb|AAC75
0	0.0241		gi|1789306|gb|AAC759
0	0.0239		gi|1789307|gb|AAC759
0	0.0		gi|145693178|gb|AAC7
0	0.0		gi|1789309|gb|AAC759
1	0.9638		gi|1789311|gb|AAC759
0	0.0		gi|1789312|gb|AAC759
0	0.0		gi|1789313|gb|AAC759
0	0.0		gi|1789314|gb|AAC759
0	0.0		gi|87082186|gb|AAC75
0	0.024		gi|1789316|gb|AAC759
0	0.012		gi|87082187|gb|AAC75
1	0.7886		gi|1789318|gb|AAC759
0	0.0		gi|87082188|gb|AAC75
0	0.0358		gi|1789321|gb|AAC759
0	0.0315		gi|1789322|gb|AAC759
0	0.012		gi|87082189|gb|AAC75
0	0.0239		gi|1789324|gb|AAC759
0	0.012		gi|1789325|gb|AAC759
0	0.0		gi|1789326|gb|AAC759
0	0.0		gi|1789327|gb|AAC759
0	0.0		gi|1789328|gb|AAC759
0	0.0124		gi|87082190|gb|AAC75
0	0.0238		gi|1789330|gb|AAC759
0	0.0		gi|1789331|gb|AAC759
0	0.012		gi|1789332|gb|AAC759
0	0.0		gi|87082191|gb|AAC76
0	0.0		gi|87082192|gb|AAC76
0	0.0		gi|87082193|gb|AAC76
0	0.0		gi|1789338|gb|AAC760
0	0.0		gi|1789339|gb|AAC760
0	0.0		gi|1789342|gb|AAC760
0	0.0		gi|87082194|gb|AAC76
0	0.0		gi|48994912|gb|AAT48
0	0.0		gi|1789347|gb|AAC760
0	0.0		gi|1789348|gb|AAC760
0	0.0		gi|1789349|gb|AAC760
0	0.0119		gi|48994913|gb|AAT48
0	0.0		gi|48994914|gb|AAT48
0	0.0122		gi|1789351|gb|AAC760
0	0.0		gi|1789353|gb|AAC760
0	0.0		gi|1789355|gb|AAC760
0	0.0		gi|48994915|gb|AAT48
0	0.024		gi|1789357|gb|AAC760
0	0.0		gi|1789358|gb|AAC760
0	0.0		gi|1789359|gb|AAC760
0	0.024		gi|1789360|gb|AAC760
0	0.0239		gi|1789361|gb|AAC760
0	0.012		gi|87082195|gb|AAC76
0	0.0124		gi|1789364|gb|AAC760
0	0.0		gi|1789365|gb|AAC760
0	0.0		gi|1789366|gb|AAC760
0	0.0		gi|1789367|gb|AAC760
0	0.0		gi|1789368|gb|AAC760
0	0.0198		gi|2367183|gb|AAC760
0	0.0		gi|1789370|gb|AAC760
0	0.0		gi|1789371|gb|AAC760
0	0.0119		gi|1789372|gb|AAC760
0	0.0198		gi|1789375|gb|AAC760
0	0.0		gi|1789376|gb|AAC760
0	0.012		gi|1789378|gb|AAC760
0	0.0963		gi|1789380|gb|AAC760
0	0.0239		gi|1789381|gb|AAC760
0	0.0		gi|1789383|gb|AAC760
0	0.0		gi|1789384|gb|AAC760
0	0.0119		gi|87082197|gb|AAC76
0	0.0		gi|1789386|gb|AAC760
0	0.0119		gi|87082198|gb|AAC76
0	0.0		gi|48994916|gb|AAT48
0	0.0119		gi|1789390|gb|AAC760
0	0.0		gi|48994917|gb|AAT48
0	0.0		gi|1789394|gb|AAC760
1	0.7875		gi|1789395|gb|AAC760
0	0.1482		gi|1789396|gb|AAC760
0	0.0119		gi|1789397|gb|AAC760
1	0.593		gi|1789398|gb|AAC760
0	0.0		gi|1789399|gb|AAC760
0	0.0119		gi|48994918|gb|AAT48
0	0.0		gi|1789401|gb|AAC760
0	0.0239		gi|1789402|gb|AAC760
0	0.0		gi|1789403|gb|AAC760
0	0.0		gi|1789404|gb|AAC760
0	0.0		gi|1789406|gb|AAC760
0	0.0		gi|1789407|gb|AAC760
1	0.7774		gi|1789408|gb|AAC760
0	0.0		gi|1789409|gb|AAC760
0	0.0244		gi|1789410|gb|AAC760
0	0.0		gi|1789411|gb|AAC760
0	0.0		gi|1789412|gb|AAC760
0	0.0434		gi|87082199|gb|AAC76
0	0.0		gi|145693179|gb|AAC7
0	0.0		gi|1789416|gb|AAC760
0	0.0		gi|226510974|gb|AAC7
0	0.0		gi|1789419|gb|AAC760
1	0.716		gi|1789420|gb|AAC760
0	0.024		gi|87082201|gb|AAC76
0	0.0		gi|1789422|gb|AAC760
0	0.0		gi|145693180|gb|AAC7
0	0.0		gi|1789424|gb|AAC760
0	0.0		gi|87082203|gb|AAC76
0	0.0		gi|1789427|gb|AAC760
0	0.0		gi|1789428|gb|AAC760
0	0.0		gi|1789429|gb|AAC760
0	0.0119		gi|1789430|gb|AAC760
0	0.0		gi|226510975|gb|ACO6
0	0.0		gi|226510976|gb|ACO6
0	0.1518		gi|1789432|gb|AAC760
0	0.0119		gi|1789433|gb|AAC760
0	0.0		gi|1789434|gb|AAC760
0	0.0		gi|1789435|gb|AAC760
1	0.7722		gi|1789436|gb|AAC760
0	0.1198		gi|1789437|gb|AAC760
0	0.2081		gi|87082204|gb|AAC76
0	0.2035		gi|1789439|gb|AAC760
0	0.0		gi|1789440|gb|AAC760
0	0.0		gi|1789442|gb|AAC760
0	0.0		gi|1789443|gb|AAC760
0	0.0		gi|1789444|gb|AAC760
1	0.8965		gi|1789445|gb|AAC761
0	0.1394		gi|1789446|gb|AAC761
1	0.3035		gi|1789447|gb|AAC761
1	0.3474		gi|1789448|gb|AAC761
0	0.0		gi|1789449|gb|AAC761
0	0.0		gi|1789450|gb|AAC761
0	0.0		gi|1789452|gb|AAC761
0	0.0238		gi|1789453|gb|AAC761
0	0.024		gi|145693181|gb|AAC7
0	0.0		gi|1789455|gb|AAC761
0	0.0		gi|1789456|gb|AAC761
0	0.0		gi|48994920|gb|AAT48
0	0.0		gi|1789458|gb|AAC761
0	0.0		gi|48994921|gb|AAT48
0	0.0122		gi|1789461|gb|AAC761
0	0.0		gi|1789462|gb|AAC761
0	0.0196		gi|1789463|gb|AAC761
0	0.012		gi|1789464|gb|AAC761
0	0.0196		gi|1789465|gb|AAC761
0	0.0		gi|87082206|gb|AAC76
0	0.0119		gi|87082207|gb|AAC76
0	0.0		gi|1789468|gb|AAC761
0	0.0		gi|145693182|gb|AAC7
0	0.0		gi|48994922|gb|AAT48
0	0.0		gi|1789473|gb|AAC761
0	0.0		gi|1789474|gb|AAC761
0	0.0119		gi|1789475|gb|AAC761
0	0.0		gi|2367192|gb|AAC761
0	0.0		gi|2367193|gb|AAC761
0	0.0		gi|87082208|gb|AAC76
0	0.012		gi|1789481|gb|AAC761
0	0.0		gi|1789482|gb|AAC761
0	0.0		gi|87082209|gb|AAC76
0	0.0119		gi|1789485|gb|AAC761
0	0.0		gi|1789486|gb|AAC761
0	0.0		gi|1789487|gb|AAC761
0	0.0119		gi|87082210|gb|AAC76
0	0.0		gi|1789489|gb|AAC761
0	0.0121		gi|2367196|gb|AAC761
0	0.0		gi|1789491|gb|AAC761
0	0.0		gi|1789492|gb|AAC761
0	0.0		gi|1789493|gb|AAC761
0	0.0196		gi|87082211|gb|AAC76
0	0.0		gi|48994923|gb|AAT48
0	0.0		gi|145693183|gb|AAT4
0	0.0		gi|48994925|gb|AAT48
1	0.593		gi|87082213|gb|AAC76
0	0.012		gi|48994926|gb|AAT48
0	0.0238		gi|145693184|gb|AAC7
0	0.0		gi|1789504|gb|AAC761
0	0.012		gi|1789505|gb|AAC761
0	0.0		gi|1789506|gb|AAC761
0	0.0		gi|87082214|gb|AAC76
0	0.0		gi|87082215|gb|AAC76
0	0.0		gi|1789509|gb|AAC761
0	0.0		gi|145693185|gb|AAC7
0	0.0		gi|145693186|gb|AAC7
0	0.0		gi|1789514|gb|AAC761
0	0.0		gi|1789515|gb|AAC761
0	0.0		gi|1789516|gb|AAC761
0	0.0		gi|1789517|gb|AAC761
0	0.0		gi|1789518|gb|AAC761
0	0.0		gi|1789519|gb|AAC761
0	0.0		gi|1789520|gb|AAC761
0	0.0		gi|87082217|gb|AAC76
0	0.0		gi|1789525|gb|AAC761
0	0.1566		gi|1789526|gb|AAC761
0	0.0		gi|1789527|gb|AAC761
0	0.0119		gi|1789528|gb|AAC761
0	0.0119		gi|1789529|gb|AAC761
0	0.0		gi|1789530|gb|AAC761
0	0.0		gi|1789531|gb|AAC761
0	0.0		gi|1789532|gb|AAC761
0	0.0		gi|1789533|gb|AAC761
0	0.0119		gi|1789534|gb|AAC761
1	0.6049		gi|1789535|gb|AAC761
0	0.0		gi|1789537|gb|AAC761
0	0.0239		gi|1789538|gb|AAC761
0	0.0485		gi|1789539|gb|AAC761
0	0.0		gi|1789540|gb|AAC761
0	0.0		gi|1789541|gb|AAC761
0	0.0122		gi|87082218|gb|AAC76
0	0.0119		gi|87082219|gb|AAC76
0	0.0119		gi|1789544|gb|AAC761
0	0.024		gi|1789545|gb|AAC761
0	0.0239		gi|1789546|gb|AAC761
0	0.0121		gi|1789547|gb|AAC761
0	0.0		gi|1789548|gb|AAC761
1	0.617		gi|87082220|gb|AAC76
0	0.0		gi|1789551|gb|AAC761
0	0.0		gi|1789552|gb|AAC761
0	0.0434		gi|87082221|gb|AAC76
0	0.0		gi|226510977|gb|ACO6
0	0.0		gi|1789554|gb|AAC761
0	0.1404		gi|145693187|gb|AAC7
0	0.224		gi|1789556|gb|AAC761
0	0.0119		gi|2367200|gb|AAC762
0	0.1034		gi|1789558|gb|AAC762
1	0.9642		gi|1789559|gb|AAC762
1	0.9325		gi|1789560|gb|AAC762
0	0.1524		gi|226510978|gb|AAC7
0	0.0721		gi|1789563|gb|AAC762
0	0.012		gi|87082223|gb|AAC76
0	0.0241		gi|1789565|gb|AAC762
1	0.3235		gi|1789566|gb|AAC762
0	0.2165		gi|87082224|gb|AAC76
1	0.8846		gi|1789568|gb|AAC762
0	0.1039		gi|1789569|gb|AAC762
0	0.0239		gi|1789570|gb|AAC762
0	0.0835		gi|87082225|gb|AAC76
0	0.0119		gi|1789573|gb|AAC762
1	0.9323		gi|1789574|gb|AAC762
0	0.0119		gi|1789575|gb|AAC762
1	0.884		gi|1789576|gb|AAC762
1	0.8603		gi|1789577|gb|AAC762
1	0.8131		gi|1789578|gb|AAC762
0	0.0		gi|1789579|gb|AAC762
1	0.8725		gi|1789580|gb|AAC762
0	0.0122		gi|87082226|gb|AAC76
1	0.605		gi|87082227|gb|AAC76
0	0.0122		gi|1789583|gb|AAC762
0	0.0122		gi|1789584|gb|AAC762
0	0.0122		gi|1789585|gb|AAC762
0	0.0122		gi|1789586|gb|AAC762
0	0.0		gi|1789587|gb|AAC762
0	0.1322		gi|1789588|gb|AAC762
0	0.0365		gi|2367202|gb|AAC762
1	0.6612		gi|1789591|gb|AAC762
1	0.7653		gi|1789592|gb|AAC762
0	0.232		gi|1789593|gb|AAC762
0	0.0358		gi|1789594|gb|AAC762
0	0.012		gi|1789595|gb|AAC762
0	0.0121		gi|1789597|gb|AAC762
0	0.0119		gi|1789598|gb|AAC762
0	0.0		gi|1789599|gb|AAC762
0	0.0		gi|1789600|gb|AAC762
0	0.0		gi|1789601|gb|AAC762
0	0.0		gi|87082228|gb|AAC76
0	0.0		gi|48994928|gb|AAT48
0	0.0		gi|2367204|gb|AAC762
0	0.0602		gi|308199519|gb|AAC7
0	0.0602		gi|1789606|gb|AAC762
0	0.0		gi|1789608|gb|AAC762
0	0.0		gi|1789609|gb|AAC762
0	0.0		gi|1789610|gb|AAC762
0	0.0		gi|1789612|gb|AAC762
0	0.0		gi|1789613|gb|AAC762
0	0.0119		gi|1789614|gb|AAC762
0	0.0		gi|1789615|gb|AAC762
0	0.0		gi|87082230|gb|AAC76
0	0.0		gi|1789617|gb|AAC762
0	0.0		gi|87082231|gb|AAC76
0	0.0		gi|1789620|gb|AAC762
0	0.0198		gi|1789621|gb|AAC762
0	0.0		gi|1789622|gb|AAC762
0	0.0198		gi|1789623|gb|AAC762
0	0.0481		gi|1789624|gb|AAC762
1	0.8725		gi|1789625|gb|AAC762
1	0.9566		gi|1789626|gb|AAC762
0	0.0		gi|1789627|gb|AAC762
0	0.0196		gi|87082232|gb|AAC76
0	0.0124		gi|1789629|gb|AAC762
1	0.625		gi|1789630|gb|AAC762
0	0.0723		gi|1789632|gb|AAC762
0	0.0124		gi|1789633|gb|AAC762
0	0.0		gi|87082233|gb|AAC76
0	0.0		gi|1789635|gb|AAC762
0	0.0		gi|1789636|gb|AAC762
0	0.0		gi|1789637|gb|AAC762
0	0.0		gi|87082234|gb|AAC76
0	0.0122		gi|1789639|gb|AAC762
0	0.0239		gi|1789640|gb|AAC762
0	0.0239		gi|48994929|gb|AAT48
0	0.036		gi|87082235|gb|AAC76
0	0.0358		gi|1789646|gb|AAC762
1	0.6494		gi|1789647|gb|AAC762
1	0.7449		gi|1789648|gb|AAC762
1	0.7931		gi|87082236|gb|AAC76
0	0.0196		gi|1789650|gb|AAC762
0	0.0		gi|1789651|gb|AAC762
1	0.8607		gi|1789653|gb|AAC762
1	0.8366		gi|1789654|gb|AAC762
0	0.0		gi|1789655|gb|AAC762
0	0.0		gi|87082237|gb|AAC76
0	0.0		gi|2367208|gb|AAC762
0	0.0		gi|1789660|gb|AAC762
0	0.0243		gi|1789661|gb|AAC762
0	0.036		gi|87082238|gb|AAC76
0	0.0		gi|1789663|gb|AAC762
0	0.0119		gi|1789664|gb|AAC762
0	0.0		gi|1789665|gb|AAC762
0	0.0		gi|1789666|gb|AAC762
0	0.0		gi|1789667|gb|AAC762
0	0.0		gi|48994930|gb|AAT48
0	0.0		gi|87082239|gb|AAC76
0	0.0		gi|1789672|gb|AAC763
0	0.0		gi|87082240|gb|AAC76
0	0.0		gi|1789674|gb|AAC763
0	0.0722		gi|1789675|gb|AAC763
1	0.8729		gi|2367210|gb|AAC763
0	0.0		gi|48994931|gb|AAT48
0	0.0		gi|1789679|gb|AAC763
0	0.0119		gi|48994932|gb|AAT48
1	0.8842		gi|1789682|gb|AAC763
1	0.9205		gi|1789683|gb|AAC763
0	0.0		gi|2367212|gb|AAC763
0	0.0316		gi|1789685|gb|AAC763
0	0.0		gi|1789686|gb|AAC763
0	0.0		gi|87082241|gb|ABD18
0	0.012		gi|1789687|gb|AAC763
0	0.0239		gi|1789688|gb|AAC763
1	0.8968		gi|1789689|gb|AAC763
1	0.9761		gi|1789690|gb|AAC763
1	0.9444		gi|1789691|gb|AAC763
1	0.9643		gi|1789692|gb|AAC763
1	0.9326		gi|1789693|gb|AAC763
0	0.1712		gi|1789695|gb|AAC763
1	0.976		gi|1789696|gb|AAC763
1	0.9285		gi|1789697|gb|AAC763
1	0.8446		gi|1789698|gb|AAC763
1	0.9761		gi|1789699|gb|AAC763
1	0.9084		gi|1789700|gb|AAC763
1	0.9883		gi|1789701|gb|AAC763
1	0.9204		gi|1789702|gb|AAC763
1	0.8605		gi|1789703|gb|AAC763
1	0.9764		gi|1789704|gb|AAC763
1	0.9323		gi|1789705|gb|AAC763
1	0.9083		gi|1789706|gb|AAC763
1	0.8963		gi|1789707|gb|AAC763
1	0.8965		gi|1789708|gb|AAC763
1	0.9524		gi|1789709|gb|AAC763
1	0.9685		gi|1789710|gb|AAC763
1	0.9083		gi|1789711|gb|AAC763
1	0.8723		gi|1789712|gb|AAC763
1	0.9522		gi|1789713|gb|AAC763
1	0.9081		gi|1789714|gb|AAC763
1	0.988		gi|1789715|gb|AAC763
1	0.9881		gi|1789716|gb|AAC763
1	0.9203		gi|1789717|gb|AAC763
0	0.0		gi|1789719|gb|AAC763
0	0.0		gi|1789720|gb|AAC763
0	0.0		gi|1789721|gb|AAC763
0	0.0		gi|87082242|gb|AAC76
0	0.0119		gi|1789723|gb|AAC763
0	0.0		gi|1789724|gb|AAC763
0	0.0		gi|1789725|gb|AAC763
0	0.0		gi|1789726|gb|AAC763
0	0.0		gi|87082243|gb|AAC76
0	0.0		gi|1789728|gb|AAC763
0	0.0119		gi|1789729|gb|AAC763
0	0.0124		gi|87082244|gb|AAC76
0	0.0		gi|87082245|gb|AAC76
0	0.0		gi|1789732|gb|AAC763
0	0.0		gi|1789733|gb|AAC763
0	0.012		gi|1789735|gb|AAC763
0	0.0		gi|1789736|gb|AAC763
0	0.0		gi|1789737|gb|AAC763
1	0.9398		gi|1789738|gb|AAC763
1	0.9763		gi|1789739|gb|AAC763
1	0.9203		gi|1789740|gb|AAC763
0	0.0246		gi|1789741|gb|AAC763
0	0.0442		gi|1789742|gb|AAC763
0	0.0488		gi|1789743|gb|AAC763
0	0.0		gi|87082246|gb|AAC76
0	0.0		gi|1789745|gb|AAC763
0	0.012		gi|1789747|gb|AAC763
0	0.0358		gi|1789748|gb|AAC763
0	0.0		gi|87082247|gb|ABD18
0	0.0238		gi|1789749|gb|AAC763
0	0.0119		gi|1789750|gb|AAC763
0	0.0119		gi|1789751|gb|AAC763
0	0.0		gi|1789752|gb|AAC763
0	0.0		gi|1789753|gb|AAC763
0	0.0		gi|2367214|gb|AAC763
0	0.0		gi|1789755|gb|AAC763
0	0.0358		gi|1789756|gb|AAC763
0	0.0		gi|87082248|gb|AAC76
0	0.0479		gi|1789759|gb|AAC763
0	0.0602		gi|1789760|gb|AAC763
0	0.0198		gi|1789761|gb|AAC763
0	0.0		gi|1789762|gb|AAC763
0	0.012		gi|1789763|gb|AAC763
0	0.0		gi|1789764|gb|AAC763
0	0.0		gi|1789765|gb|AAC763
0	0.0		gi|1789766|gb|AAC763
0	0.0		gi|87082249|gb|AAC76
0	0.0241		gi|1789768|gb|AAC763
0	0.0		gi|1789770|gb|AAC763
0	0.0		gi|87082250|gb|AAC76
0	0.0		gi|87082251|gb|AAC76
0	0.0		gi|48994933|gb|AAT48
0	0.0		gi|1789775|gb|AAC763
0	0.0		gi|87082252|gb|AAC76
0	0.0		gi|1789777|gb|AAC764
0	0.0		gi|2367218|gb|AAC764
0	0.0		gi|87082253|gb|AAC76
0	0.0		gi|1789780|gb|AAC764
0	0.0		gi|1789781|gb|AAC764
0	0.0		gi|1789782|gb|AAC764
0	0.0		gi|87082254|gb|AAC76
0	0.0		gi|48994934|gb|AAT48
1	0.9364		gi|1789786|gb|AAC764
0	0.0		gi|1789787|gb|AAC764
0	0.1687		gi|1789788|gb|AAC764
0	0.0358		gi|1789789|gb|AAC764
0	0.0241		gi|1789790|gb|AAC764
0	0.1081		gi|1789791|gb|AAC764
0	0.1566		gi|87082255|gb|AAC76
0	0.0		gi|1789793|gb|AAC764
0	0.0119		gi|87082256|gb|AAC76
0	0.0		gi|1789795|gb|AAC764
0	0.0		gi|1789796|gb|AAC764
0	0.0		gi|87082257|gb|AAC76
0	0.0717		gi|87082258|gb|AAC76
0	0.0		gi|1789800|gb|AAC764
1	0.593		gi|1789801|gb|AAC764
0	0.0		gi|87082259|gb|AAC76
0	0.0119		gi|1789803|gb|AAC764
0	0.0		gi|87082260|gb|AAC76
0	0.0		gi|1789805|gb|AAC764
0	0.012		gi|1789807|gb|AAC764
0	0.0439		gi|1789808|gb|AAC764
0	0.0678		gi|1789809|gb|AAC764
0	0.0		gi|87082261|gb|AAC76
0	0.0		gi|87082262|gb|AAC76
0	0.0		gi|1789812|gb|AAC764
0	0.024		gi|1789813|gb|AAC764
0	0.0122		gi|1789814|gb|AAC764
0	0.0		gi|1789816|gb|AAC764
0	0.0122		gi|1789817|gb|AAC764
0	0.0		gi|87082263|gb|AAC76
0	0.06		gi|1789819|gb|AAC764
0	0.0		gi|48994935|gb|AAT48
0	0.0121		gi|1789821|gb|AAC764
0	0.0		gi|48994936|gb|AAT48
0	0.0		gi|2367223|gb|AAC764
0	0.0		gi|48994937|gb|AAT48
0	0.0		gi|2367224|gb|AAC764
0	0.0		gi|1789828|gb|AAC764
0	0.0119		gi|48994938|gb|AAT48
0	0.0122		gi|1789831|gb|AAC764
0	0.0		gi|2367226|gb|AAC764
0	0.0		gi|2367228|gb|AAC764
0	0.0		gi|1789836|gb|AAC764
0	0.0		gi|1789837|gb|AAC764
0	0.0		gi|2367229|gb|AAC764
0	0.0239		gi|1789839|gb|AAC764
1	0.6931		gi|1789841|gb|AAC764
0	0.0		gi|1789842|gb|AAC764
0	0.0196		gi|48994939|gb|AAT48
0	0.0		gi|87082265|gb|AAC76
0	0.0		gi|48994940|gb|AAT48
0	0.0		gi|1789847|gb|AAC764
0	0.0		gi|1789848|gb|AAC764
0	0.0		gi|1789849|gb|AAC764
0	0.0		gi|1789850|gb|AAC764
0	0.0		gi|1789852|gb|AAC764
0	0.0		gi|1789853|gb|AAC764
0	0.0		gi|1789855|gb|AAC764
0	0.0196		gi|1789856|gb|AAC764
0	0.0		gi|1789857|gb|AAC764
0	0.0		gi|1789858|gb|AAC764
0	0.0238		gi|87082267|gb|AAC76
0	0.0238		gi|1789860|gb|AAC764
0	0.0119		gi|1789861|gb|AAC764
0	0.0238		gi|1789862|gb|AAC764
0	0.0		gi|87082268|gb|AAC76
0	0.0		gi|1789864|gb|AAC764
0	0.0		gi|1789865|gb|AAC764
0	0.0		gi|1789866|gb|AAC764
0	0.0		gi|1789867|gb|AAC764
0	0.0		gi|1789869|gb|AAC764
0	0.0358		gi|48994941|gb|AAT48
1	0.7293		gi|1789871|gb|AAC764
1	0.7039		gi|1789872|gb|AAC764
1	0.6802		gi|1789873|gb|AAC764
1	0.9637		gi|1789874|gb|AAC764
0	0.0244		gi|1789875|gb|AAC764
